idRisultato,gara,posizionePartenza,posizioneArrivo,ritiro,tempoTotale,giroVeloce,giriInTesta
0000510,000016,29,13,0,00:00:00,00:00:00,0
0000511,000016,19,14,0,00:00:00,00:00:00,0
0000512,000016,28,15,0,00:00:00,00:00:00,0
0000513,000016,30,16,1,00:00:00,00:00:00,0
0000514,000016,3,17,1,00:00:00,00:00:00,0
0000515,000016,1,18,1,00:00:00,00:00:00,0
0000516,000016,2,19,1,00:00:00,00:00:00,0
0000517,000016,4,20,1,00:00:00,00:00:00,0
0000518,000016,5,21,1,00:00:00,00:00:00,0
0000519,000016,6,22,1,00:00:00,00:00:00,0
0000520,000016,7,23,1,00:00:00,00:00:00,0
0000521,000016,8,24,1,00:00:00,00:00:00,0
0000522,000016,10,25,1,00:00:00,00:00:00,0
0000523,000016,16,26,1,00:00:00,00:00:00,0
0000524,000016,17,27,1,00:00:00,00:00:00,0
0000525,000016,20,28,1,00:00:00,00:00:00,0
0000526,000016,27,29,1,00:00:00,00:00:00,0
0000527,000016,14,30,1,00:00:00,00:00:00,0
0000528,000027,6,1,0,00:00:00,00:00:00,0
0000529,000027,15,2,0,00:00:00,00:00:00,0
0000530,000027,10,3,0,00:00:00,00:00:00,0
0000531,000027,1,4,0,00:00:00,00:00:00,0
0000532,000027,9,5,0,00:00:00,00:00:00,0
0000533,000027,4,6,0,00:00:00,00:00:00,0
0000534,000027,11,7,0,00:00:00,00:00:00,0
0000535,000027,12,8,0,00:00:00,00:00:00,0
0000536,000027,22,9,0,00:00:00,00:00:00,0
0000537,000027,14,10,0,00:00:00,00:00:00,0
0000538,000027,7,11,0,00:00:00,00:00:00,0
0000539,000027,5,12,0,00:00:00,00:00:00,0
0000540,000027,8,13,0,00:00:00,00:00:00,0
0000541,000027,3,14,0,00:00:00,00:00:00,0
0000542,000027,17,15,0,00:00:00,00:00:00,0
0000543,000027,2,16,0,00:00:00,00:00:00,0
0000544,000027,24,17,0,00:00:00,00:00:00,0
0000545,000027,26,18,0,00:00:00,00:00:00,0
0000546,000027,25,19,0,00:00:00,00:00:00,0
0000547,000027,19,20,0,00:00:00,00:00:00,0
0000548,000027,16,21,0,00:00:00,00:00:00,0
0000549,000027,21,22,0,00:00:00,00:00:00,0
0000550,000027,27,23,0,00:00:00,00:00:00,0
0000551,000027,20,24,0,00:00:00,00:00:00,0
0000552,000027,30,25,0,00:00:00,00:00:00,0
0000553,000027,18,26,0,00:00:00,00:00:00,0
0000554,000027,29,27,0,00:00:00,00:00:00,0
0000555,000027,28,28,0,00:00:00,00:00:00,0
0000556,000027,13,29,1,00:00:00,00:00:00,0
0000557,000027,23,30,1,00:00:00,00:00:00,0
0000558,000017,1,1,0,00:00:00,00:00:00,0
0000559,000017,4,2,0,00:00:00,00:00:00,0
0000560,000017,2,3,0,00:00:00,00:00:00,0
0000561,000017,9,4,0,00:00:00,00:00:00,0
0000562,000017,18,5,0,00:00:00,00:00:00,0
0000563,000017,6,6,0,00:00:00,00:00:00,0
0000564,000017,8,7,0,00:00:00,00:00:00,0
0000565,000017,14,8,0,00:00:00,00:00:00,0
0000566,000017,12,9,0,00:00:00,00:00:00,0
0000567,000017,13,10,0,00:00:00,00:00:00,0
0000568,000017,21,11,0,00:00:00,00:00:00,0
0000569,000017,23,12,0,00:00:00,00:00:00,0
0000570,000017,26,13,0,00:00:00,00:00:00,0
0000571,000017,17,14,0,00:00:00,00:00:00,0
0000572,000017,16,15,0,00:00:00,00:00:00,0
0000573,000017,20,16,0,00:00:00,00:00:00,0
0000574,000017,15,17,0,00:00:00,00:00:00,0
0000575,000017,28,18,0,00:00:00,00:00:00,0
0000576,000017,24,19,0,00:00:00,00:00:00,0
0000577,000017,10,20,0,00:00:00,00:00:00,0
0000578,000017,22,21,0,00:00:00,00:00:00,0
0000579,000017,29,22,0,00:00:00,00:00:00,0
0000580,000017,30,23,0,00:00:00,00:00:00,0
0000581,000017,5,24,1,00:00:00,00:00:00,0
0000582,000017,19,25,1,00:00:00,00:00:00,0
0000583,000017,11,26,1,00:00:00,00:00:00,0
0000584,000017,7,27,1,00:00:00,00:00:00,0
0000585,000017,25,28,1,00:00:00,00:00:00,0
0000586,000017,3,29,1,00:00:00,00:00:00,0
0000587,000017,27,30,1,00:00:00,00:00:00,0
0000588,000028,1,1,0,00:00:00,00:00:00,0
0000589,000028,2,2,0,00:00:00,00:00:00,0
0000590,000028,3,3,0,00:00:00,00:00:00,0
0000591,000028,5,4,0,00:00:00,00:00:00,0
0000592,000028,6,5,0,00:00:00,00:00:00,0
0000593,000028,7,6,0,00:00:00,00:00:00,0
0000594,000028,18,7,0,00:00:00,00:00:00,0
0000595,000028,12,8,0,00:00:00,00:00:00,0
0000596,000028,19,9,0,00:00:00,00:00:00,0
0000597,000028,9,10,0,00:00:00,00:00:00,0
0000598,000028,17,11,0,00:00:00,00:00:00,0
0000599,000028,11,12,0,00:00:00,00:00:00,0
0000600,000028,15,13,0,00:00:00,00:00:00,0
0000601,000028,13,14,0,00:00:00,00:00:00,0
0000602,000028,26,15,0,00:00:00,00:00:00,0
0000603,000028,23,16,0,00:00:00,00:00:00,0
0000604,000028,27,17,0,00:00:00,00:00:00,0
0000605,000028,4,18,0,00:00:00,00:00:00,0
0000606,000028,16,19,0,00:00:00,00:00:00,0
0000607,000028,22,20,0,00:00:00,00:00:00,0
0000608,000028,24,21,0,00:00:00,00:00:00,0
0000609,000028,25,22,0,00:00:00,00:00:00,0
0000610,000028,28,23,0,00:00:00,00:00:00,0
0000611,000028,8,24,1,00:00:00,00:00:00,0
0000612,000028,20,25,1,00:00:00,00:00:00,0
0000613,000028,21,26,1,00:00:00,00:00:00,0
0000614,000028,10,27,1,00:00:00,00:00:00,0
0000615,000028,14,28,1,00:00:00,00:00:00,0
0000616,000018,3,1,0,00:00:00,00:00:00,0
0000617,000018,6,2,0,00:00:00,00:00:00,0
0000618,000018,10,3,0,00:00:00,00:00:00,0
0000619,000018,16,4,0,00:00:00,00:00:00,0
0000620,000018,7,5,0,00:00:00,00:00:00,0
0000621,000018,12,6,0,00:00:00,00:00:00,0
0000622,000018,24,7,0,00:00:00,00:00:00,0
0000623,000018,18,8,0,00:00:00,00:00:00,0
0000624,000018,11,9,0,00:00:00,00:00:00,0
0000625,000018,15,10,0,00:00:00,00:00:00,0
0000626,000018,23,11,0,00:00:00,00:00:00,0
0000627,000018,14,12,0,00:00:00,00:00:00,0
0000628,000018,26,13,0,00:00:00,00:00:00,0
0000629,000018,8,14,0,00:00:00,00:00:00,0
0000630,000018,22,15,0,00:00:00,00:00:00,0
0000631,000018,20,16,0,00:00:00,00:00:00,0
0000632,000018,25,17,0,00:00:00,00:00:00,0
0000633,000018,28,18,0,00:00:00,00:00:00,0
0000634,000018,4,19,0,00:00:00,00:00:00,0
0000635,000018,29,20,0,00:00:00,00:00:00,0
0000636,000018,2,21,0,00:00:00,00:00:00,0
0000637,000018,21,22,1,00:00:00,00:00:00,0
0000638,000018,13,23,1,00:00:00,00:00:00,0
0000639,000018,1,24,1,00:00:00,00:00:00,0
0000640,000018,19,25,1,00:00:00,00:00:00,0
0000641,000018,5,26,1,00:00:00,00:00:00,0
0000642,000018,9,27,1,00:00:00,00:00:00,0
0000643,000018,17,28,1,00:00:00,00:00:00,0
0000644,000018,27,29,1,00:00:00,00:00:00,0
0000645,000029,3,1,0,00:00:00,00:00:00,0
0000646,000029,11,2,0,00:00:00,00:00:00,0
0000647,000029,8,3,0,00:00:00,00:00:00,0
0000648,000029,1,4,0,00:00:00,00:00:00,0
0000649,000029,2,5,0,00:00:00,00:00:00,0
0000650,000029,5,6,0,00:00:00,00:00:00,0
0000651,000029,7,7,0,00:00:00,00:00:00,0
0000652,000029,12,8,0,00:00:00,00:00:00,0
0000653,000029,10,9,0,00:00:00,00:00:00,0
0000654,000029,6,10,0,00:00:00,00:00:00,0
0000655,000029,13,11,0,00:00:00,00:00:00,0
0000656,000029,16,12,0,00:00:00,00:00:00,0
0000657,000029,9,13,0,00:00:00,00:00:00,0
0000658,000029,4,14,0,00:00:00,00:00:00,0
0000659,000029,22,15,0,00:00:00,00:00:00,0
0000660,000029,18,16,0,00:00:00,00:00:00,0
0000661,000029,21,17,0,00:00:00,00:00:00,0
0000662,000029,24,18,0,00:00:00,00:00:00,0
0000663,000029,17,19,0,00:00:00,00:00:00,0
0000664,000029,20,20,0,00:00:00,00:00:00,0
0000665,000029,23,21,0,00:00:00,00:00:00,0
0000666,000029,27,22,0,00:00:00,00:00:00,0
0000667,000029,15,23,0,00:00:00,00:00:00,0
0000668,000029,26,24,0,00:00:00,00:00:00,0
0000669,000029,25,25,0,00:00:00,00:00:00,0
0000670,000029,28,26,0,00:00:00,00:00:00,0
0000671,000029,29,27,0,00:00:00,00:00:00,0
0000672,000029,14,28,1,00:00:00,00:00:00,0
0000673,000029,19,29,1,00:00:00,00:00:00,0
0000674,000019,2,1,0,00:00:00,00:00:00,0
0000675,000019,7,2,0,00:00:00,00:00:00,0
0000676,000019,6,3,0,00:00:00,00:00:00,0
0000677,000019,8,4,0,00:00:00,00:00:00,0
0000678,000019,14,5,0,00:00:00,00:00:00,0
0000679,000019,9,6,0,00:00:00,00:00:00,0
0000680,000019,18,7,0,00:00:00,00:00:00,0
0000681,000019,19,8,0,00:00:00,00:00:00,0
0000682,000019,12,9,0,00:00:00,00:00:00,0
0000683,000019,13,10,0,00:00:00,00:00:00,0
0000684,000019,17,11,0,00:00:00,00:00:00,0
0000685,000019,12,12,0,00:00:00,00:00:00,0
0000686,000019,23,13,0,00:00:00,00:00:00,0
0000687,000019,15,14,0,00:00:00,00:00:00,0
0000688,000019,5,15,0,00:00:00,00:00:00,0
0000689,000019,10,16,0,00:00:00,00:00:00,0
0000690,000019,21,17,0,00:00:00,00:00:00,0
0000691,000019,28,18,0,00:00:00,00:00:00,0
0000692,000019,22,19,0,00:00:00,00:00:00,0
0000693,000019,27,20,0,00:00:00,00:00:00,0
0000694,000019,26,21,0,00:00:00,00:00:00,0
0000695,000019,29,22,0,00:00:00,00:00:00,0
0000696,000019,30,23,0,00:00:00,00:00:00,0
0000697,000019,25,24,1,00:00:00,00:00:00,0
0000698,000019,3,25,1,00:00:00,00:00:00,0
0000699,000019,4,26,1,00:00:00,00:00:00,0
0000700,000019,1,27,1,00:00:00,00:00:00,0
0000701,000019,11,28,1,00:00:00,00:00:00,0
0000702,000019,16,29,1,00:00:00,00:00:00,0
0000703,000019,24,30,1,00:00:00,00:00:00,0
0000704,000030,4,1,0,00:00:00,00:00:00,0
0000705,000030,5,2,0,00:00:00,00:00:00,0
0000706,000030,11,3,0,00:00:00,00:00:00,0
0000707,000030,16,4,0,00:00:00,00:00:00,0
0000708,000030,9,5,0,00:00:00,00:00:00,0
0000709,000030,8,6,0,00:00:00,00:00:00,0
0000710,000030,21,7,0,00:00:00,00:00:00,0
0000711,000030,24,8,0,00:00:00,00:00:00,0
0000712,000030,13,9,0,00:00:00,00:00:00,0
0000713,000030,19,10,0,00:00:00,00:00:00,0
0000714,000030,15,11,0,00:00:00,00:00:00,0
0000715,000030,20,12,0,00:00:00,00:00:00,0
0000716,000030,23,13,0,00:00:00,00:00:00,0
0000717,000030,12,14,0,00:00:00,00:00:00,0
0000718,000030,1,15,0,00:00:00,00:00:00,0
0000719,000030,25,16,0,00:00:00,00:00:00,0
0000720,000030,10,17,0,00:00:00,00:00:00,0
0000721,000030,22,18,0,00:00:00,00:00:00,0
0000722,000030,17,19,0,00:00:00,00:00:00,0
0000723,000030,26,20,0,00:00:00,00:00:00,0
0000724,000030,27,21,0,00:00:00,00:00:00,0
0000725,000030,28,22,0,00:00:00,00:00:00,0
0000726,000030,7,23,1,00:00:00,00:00:00,0
0000727,000030,2,24,1,00:00:00,00:00:00,0
0000728,000030,3,25,1,00:00:00,00:00:00,0
0000729,000030,6,26,1,00:00:00,00:00:00,0
0000730,000030,18,27,1,00:00:00,00:00:00,0
0000731,000030,14,28,1,00:00:00,00:00:00,0
0000732,000020,1,1,0,00:00:00,00:00:00,0
0000733,000020,2,2,0,00:00:00,00:00:00,0
0000734,000020,8,3,0,00:00:00,00:00:00,0
0000735,000020,4,4,0,00:00:00,00:00:00,0
0000736,000020,9,5,0,00:00:00,00:00:00,0
0000737,000020,12,6,0,00:00:00,00:00:00,0
0000738,000020,10,7,0,00:00:00,00:00:00,0
0000739,000020,11,8,0,00:00:00,00:00:00,0
0000740,000020,14,9,0,00:00:00,00:00:00,0
0000741,000020,18,10,0,00:00:00,00:00:00,0
0000742,000020,15,11,0,00:00:00,00:00:00,0
0000743,000020,19,12,0,00:00:00,00:00:00,0
0000744,000020,7,13,0,00:00:00,00:00:00,0
0000745,000020,16,14,0,00:00:00,00:00:00,0
0000746,000020,20,15,0,00:00:00,00:00:00,0
0000747,000020,22,16,0,00:00:00,00:00:00,0
0000748,000020,17,17,0,00:00:00,00:00:00,0
0000749,000020,26,18,0,00:00:00,00:00:00,0
0000750,000020,25,19,0,00:00:00,00:00:00,0
0000751,000020,24,20,0,00:00:00,00:00:00,0
0000752,000020,29,21,0,00:00:00,00:00:00,0
0000753,000020,27,22,0,00:00:00,00:00:00,0
0000754,000020,31,23,0,00:00:00,00:00:00,0
0000755,000020,30,24,0,00:00:00,00:00:00,0
0000756,000020,5,25,1,00:00:00,00:00:00,0
0000757,000020,6,26,1,00:00:00,00:00:00,0
0000758,000020,28,27,1,00:00:00,00:00:00,0
0000759,000020,3,28,1,00:00:00,00:00:00,0
0000760,000020,23,29,1,00:00:00,00:00:00,0
0000761,000020,13,30,1,00:00:00,00:00:00,0
0000762,000020,21,31,1,00:00:00,00:00:00,0
0000763,000031,3,1,0,00:00:00,00:00:00,0
0000764,000031,20,2,0,00:00:00,00:00:00,0
0000765,000031,10,3,0,00:00:00,00:00:00,0
0000766,000031,7,4,0,00:00:00,00:00:00,0
0000767,000031,2,5,0,00:00:00,00:00:00,0
0000768,000031,18,6,0,00:00:00,00:00:00,0
0000769,000031,11,7,0,00:00:00,00:00:00,0
0000770,000031,14,8,0,00:00:00,00:00:00,0
0000771,000031,24,9,0,00:00:00,00:00:00,0
0000772,000031,21,10,0,00:00:00,00:00:00,0
0000773,000031,6,11,0,00:00:00,00:00:00,0
0000774,000031,9,12,0,00:00:00,00:00:00,0
0000775,000031,12,13,0,00:00:00,00:00:00,0
0000776,000031,13,14,0,00:00:00,00:00:00,0
0000777,000031,8,15,0,00:00:00,00:00:00,0
0000778,000031,25,16,0,00:00:00,00:00:00,0
0000779,000031,23,17,0,00:00:00,00:00:00,0
0000780,000031,28,18,0,00:00:00,00:00:00,0
0000781,000031,26,19,0,00:00:00,00:00:00,0
0000782,000031,4,20,0,00:00:00,00:00:00,0
0000783,000031,5,21,0,00:00:00,00:00:00,0
0000784,000031,29,22,0,00:00:00,00:00:00,0
0000785,000031,27,23,1,00:00:00,00:00:00,0
0000786,000031,15,24,1,00:00:00,00:00:00,0
0000787,000031,30,25,1,00:00:00,00:00:00,0
0000788,000031,22,26,1,00:00:00,00:00:00,0
0000789,000031,19,27,1,00:00:00,00:00:00,0
0000790,000031,17,28,1,00:00:00,00:00:00,0
0000791,000031,16,29,1,00:00:00,00:00:00,0
0000792,000031,1,30,1,00:00:00,00:00:00,0
0000793,000021,3,1,0,00:00:00,00:00:00,0
0000794,000021,11,2,0,00:00:00,00:00:00,0
0000795,000021,1,3,0,00:00:00,00:00:00,0
0000796,000021,5,4,0,00:00:00,00:00:00,0
0000797,000021,13,5,0,00:00:00,00:00:00,0
0000798,000021,2,6,0,00:00:00,00:00:00,0
0000799,000021,12,7,0,00:00:00,00:00:00,0
0000800,000021,14,8,0,00:00:00,00:00:00,0
0000801,000021,6,9,0,00:00:00,00:00:00,0
0000802,000021,7,10,0,00:00:00,00:00:00,0
0000803,000021,4,11,0,00:00:00,00:00:00,0
0000804,000021,17,12,0,00:00:00,00:00:00,0
0000805,000021,9,13,0,00:00:00,00:00:00,0
0000806,000021,10,14,0,00:00:00,00:00:00,0
0000807,000021,21,15,0,00:00:00,00:00:00,0
0000808,000021,18,16,0,00:00:00,00:00:00,0
0000809,000021,23,17,0,00:00:00,00:00:00,0
0000810,000021,24,18,0,00:00:00,00:00:00,0
0000811,000021,26,19,0,00:00:00,00:00:00,0
0000812,000021,30,20,0,00:00:00,00:00:00,0
0000813,000021,29,21,0,00:00:00,00:00:00,0
0000814,000021,8,22,1,00:00:00,00:00:00,0
0000815,000021,28,23,1,00:00:00,00:00:00,0
0000816,000021,22,24,1,00:00:00,00:00:00,0
0000817,000021,16,25,1,00:00:00,00:00:00,0
0000818,000021,19,26,1,00:00:00,00:00:00,0
0000819,000021,27,27,1,00:00:00,00:00:00,0
0000820,000021,15,28,1,00:00:00,00:00:00,0
0000821,000021,25,29,1,00:00:00,00:00:00,0
0000822,000021,20,30,1,00:00:00,00:00:00,0
0000823,000032,1,1,0,00:00:00,00:00:00,0
0000824,000032,2,2,0,00:00:00,00:00:00,0
0000825,000032,8,3,0,00:00:00,00:00:00,0
0000826,000032,4,4,0,00:00:00,00:00:00,0
0000827,000032,5,5,0,00:00:00,00:00:00,0
0000828,000032,3,6,0,00:00:00,00:00:00,0
0000829,000032,24,7,0,00:00:00,00:00:00,0
0000830,000032,14,8,0,00:00:00,00:00:00,0
0000831,000032,7,9,0,00:00:00,00:00:00,0
0000832,000032,26,10,0,00:00:00,00:00:00,0
0000833,000032,12,11,0,00:00:00,00:00:00,0
0000834,000032,18,12,0,00:00:00,00:00:00,0
0000835,000032,16,13,0,00:00:00,00:00:00,0
0000836,000032,23,14,0,00:00:00,00:00:00,0
0000837,000032,21,15,0,00:00:00,00:00:00,0
0000838,000032,19,16,0,00:00:00,00:00:00,0
0000839,000032,20,17,0,00:00:00,00:00:00,0
0000840,000032,22,18,0,00:00:00,00:00:00,0
0000841,000032,13,19,0,00:00:00,00:00:00,0
0000842,000032,27,20,0,00:00:00,00:00:00,0
0000843,000032,25,21,0,00:00:00,00:00:00,0
0000844,000032,30,22,0,00:00:00,00:00:00,0
0000845,000032,29,23,0,00:00:00,00:00:00,0
0000846,000032,17,24,1,00:00:00,00:00:00,0
0000847,000032,30,25,1,00:00:00,00:00:00,0
0000848,000032,6,26,1,00:00:00,00:00:00,0
0000849,000032,11,27,1,00:00:00,00:00:00,0
0000850,000032,10,28,1,00:00:00,00:00:00,0
0000851,000032,9,29,1,00:00:00,00:00:00,0
0000852,000032,15,30,1,00:00:00,00:00:00,0
0000853,000022,9,1,0,00:00:00,00:00:00,0
0000854,000022,4,2,0,00:00:00,00:00:00,0
0000855,000022,1,3,0,00:00:00,00:00:00,0
0000856,000022,11,4,0,00:00:00,00:00:00,0
0000857,000022,8,5,0,00:00:00,00:00:00,0
0000858,000022,5,6,0,00:00:00,00:00:00,0
0000859,000022,13,7,0,00:00:00,00:00:00,0
0000860,000022,7,8,0,00:00:00,00:00:00,0
0000861,000022,15,9,0,00:00:00,00:00:00,0
0000862,000022,12,10,0,00:00:00,00:00:00,0
0000863,000022,20,11,0,00:00:00,00:00:00,0
0000864,000022,6,12,0,00:00:00,00:00:00,0
0000865,000022,16,13,0,00:00:00,00:00:00,0
0000866,000022,23,14,0,00:00:00,00:00:00,0
0000867,000022,14,15,0,00:00:00,00:00:00,0
0000868,000022,19,16,0,00:00:00,00:00:00,0
0000869,000022,22,17,0,00:00:00,00:00:00,0
0000870,000022,21,18,0,00:00:00,00:00:00,0
0000871,000022,24,19,0,00:00:00,00:00:00,0
0000872,000022,25,20,0,00:00:00,00:00:00,0
0000873,000022,28,21,0,00:00:00,00:00:00,0
0000874,000022,26,22,0,00:00:00,00:00:00,0
0000875,000022,2,23,1,00:00:00,00:00:00,0
0000876,000022,27,24,1,00:00:00,00:00:00,0
0000877,000022,18,25,1,00:00:00,00:00:00,0
0000878,000022,17,26,1,00:00:00,00:00:00,0
0000879,000022,10,27,1,00:00:00,00:00:00,0
0000880,000022,3,28,1,00:00:00,00:00:00,0
0000881,000033,1,1,0,00:00:00,00:00:00,0
0000882,000033,3,2,0,00:00:00,00:00:00,0
0000883,000033,18,3,0,00:00:00,00:00:00,0
0000884,000033,2,4,0,00:00:00,00:00:00,0
0000885,000033,9,5,0,00:00:00,00:00:00,0
0000886,000033,12,6,0,00:00:00,00:00:00,0
0000887,000033,14,7,0,00:00:00,00:00:00,0
0000888,000033,13,8,0,00:00:00,00:00:00,0
0000889,000033,17,9,0,00:00:00,00:00:00,0
0000890,000033,20,10,0,00:00:00,00:00:00,0
0000891,000033,16,11,0,00:00:00,00:00:00,0
0000892,000033,21,12,0,00:00:00,00:00:00,0
0000893,000033,8,13,0,00:00:00,00:00:00,0
0000894,000033,23,14,0,00:00:00,00:00:00,0
0000895,000033,15,15,0,00:00:00,00:00:00,0
0000896,000033,19,16,0,00:00:00,00:00:00,0
0000897,000033,25,17,0,00:00:00,00:00:00,0
0000898,000033,27,18,0,00:00:00,00:00:00,0
0000899,000033,30,19,0,00:00:00,00:00:00,0
0000900,000033,29,20,0,00:00:00,00:00:00,0
0000901,000033,26,21,0,00:00:00,00:00:00,0
0000902,000033,30,22,0,00:00:00,00:00:00,0
0000903,000033,6,23,1,00:00:00,00:00:00,0
0000904,000033,4,24,1,00:00:00,00:00:00,0
0000905,000033,11,25,1,00:00:00,00:00:00,0
0000906,000033,7,26,1,00:00:00,00:00:00,0
0000907,000033,10,27,1,00:00:00,00:00:00,0
0000908,000033,5,28,1,00:00:00,00:00:00,0
0000909,000033,24,29,1,00:00:00,00:00:00,0
0000910,000033,22,30,1,00:00:00,00:00:00,0
0000911,000042,3,1,0,00:00:00,00:00:00,0
0000912,000042,6,2,0,00:00:00,00:00:00,0
0000913,000042,1,3,0,00:00:00,00:00:00,0
0000914,000042,10,4,0,00:00:00,00:00:00,0
0000915,000042,2,5,0,00:00:00,00:00:00,0
0000916,000042,9,6,0,00:00:00,00:00:00,0
0000917,000042,8,7,0,00:00:00,00:00:00,0
0000918,000042,12,8,0,00:00:00,00:00:00,0
0000919,000042,5,9,0,00:00:00,00:00:00,0
0000920,000042,13,10,0,00:00:00,00:00:00,0
0000921,000042,17,11,0,00:00:00,00:00:00,0
0000922,000042,4,12,0,00:00:00,00:00:00,0
0000923,000042,15,13,0,00:00:00,00:00:00,0
0000924,000042,19,14,0,00:00:00,00:00:00,0
0000925,000042,14,15,0,00:00:00,00:00:00,0
0000926,000042,18,16,0,00:00:00,00:00:00,0
0000927,000042,21,17,0,00:00:00,00:00:00,0
0000928,000042,7,18,0,00:00:00,00:00:00,0
0000929,000042,22,19,0,00:00:00,00:00:00,0
0000930,000042,16,20,1,00:00:00,00:00:00,0
0000931,000042,11,21,1,00:00:00,00:00:00,0
0000932,000042,20,22,1,00:00:00,00:00:00,0
0000933,000060,1,1,0,00:00:00,00:00:00,0
0000934,000060,6,2,0,00:00:00,00:00:00,0
0000935,000060,7,3,0,00:00:00,00:00:00,0
0000936,000060,4,4,0,00:00:00,00:00:00,0
0000937,000060,2,5,0,00:00:00,00:00:00,0
0000938,000060,5,6,0,00:00:00,00:00:00,0
0000939,000060,10,7,0,00:00:00,00:00:00,0
0000940,000060,13,8,0,00:00:00,00:00:00,0
0000941,000060,3,9,0,00:00:00,00:00:00,0
0000942,000060,8,10,0,00:00:00,00:00:00,0
0000943,000060,22,11,0,00:00:00,00:00:00,0
0000944,000060,9,12,0,00:00:00,00:00:00,0
0000945,000060,12,13,0,00:00:00,00:00:00,0
0000946,000060,21,14,0,00:00:00,00:00:00,0
0000947,000060,17,15,0,00:00:00,00:00:00,0
0000948,000060,18,16,0,00:00:00,00:00:00,0
0000949,000060,19,17,0,00:00:00,00:00:00,0
0000950,000060,14,18,0,00:00:00,00:00:00,0
0000951,000060,24,19,0,00:00:00,00:00:00,0
0000952,000060,27,20,0,00:00:00,00:00:00,0
0000953,000060,23,21,0,00:00:00,00:00:00,0
0000954,000060,11,22,0,00:00:00,00:00:00,0
0000955,000060,16,23,1,00:00:00,00:00:00,0
0000956,000060,15,24,1,00:00:00,00:00:00,0
0000957,000060,25,25,1,00:00:00,00:00:00,0
0000958,000060,28,26,1,00:00:00,00:00:00,0
0000959,000060,26,27,1,00:00:00,00:00:00,0
0000960,000060,20,28,1,00:00:00,00:00:00,0
0000961,000078,5,1,0,00:00:00,00:00:00,0
0000962,000078,11,2,0,00:00:00,00:00:00,0
0000963,000078,1,3,0,00:00:00,00:00:00,0
0000964,000078,8,4,0,00:00:00,00:00:00,0
0000965,000078,7,5,0,00:00:00,00:00:00,0
0000966,000078,10,6,0,00:00:00,00:00:00,0
0000967,000078,2,7,0,00:00:00,00:00:00,0
0000968,000078,28,8,0,00:00:00,00:00:00,0
0000969,000078,6,9,0,00:00:00,00:00:00,0
0000970,000078,12,10,0,00:00:00,00:00:00,0
0000971,000078,18,11,0,00:00:00,00:00:00,0
0000972,000078,14,12,0,00:00:00,00:00:00,0
0000973,000078,23,13,0,00:00:00,00:00:00,0
0000974,000078,21,14,0,00:00:00,00:00:00,0
0000975,000078,16,15,0,00:00:00,00:00:00,0
0000976,000078,20,16,0,00:00:00,00:00:00,0
0000977,000078,22,17,0,00:00:00,00:00:00,0
0000978,000078,25,18,0,00:00:00,00:00:00,0
0000979,000078,27,19,0,00:00:00,00:00:00,0
0000980,000078,19,20,0,00:00:00,00:00:00,0
0000981,000078,26,21,0,00:00:00,00:00:00,0
0000982,000078,15,22,1,00:00:00,00:00:00,0
0000983,000078,24,23,1,00:00:00,00:00:00,0
0000984,000078,3,24,1,00:00:00,00:00:00,0
0000985,000078,17,25,1,00:00:00,00:00:00,0
0000986,000078,4,26,1,00:00:00,00:00:00,0
0000987,000078,9,27,1,00:00:00,00:00:00,0
0000988,000078,13,28,1,00:00:00,00:00:00,0
0000989,000043,5,1,0,00:00:00,00:00:00,0
0000990,000043,2,2,0,00:00:00,00:00:00,0
0000991,000043,1,3,0,00:00:00,00:00:00,0
0000992,000043,8,4,0,00:00:00,00:00:00,0
0000993,000043,3,5,0,00:00:00,00:00:00,0
0000994,000043,6,6,0,00:00:00,00:00:00,0
0000995,000043,9,7,0,00:00:00,00:00:00,0
0000996,000043,18,8,0,00:00:00,00:00:00,0
0000997,000043,4,9,0,00:00:00,00:00:00,0
0000998,000043,7,10,0,00:00:00,00:00:00,0
0000999,000043,19,11,0,00:00:00,00:00:00,0
0001000,000043,10,12,0,00:00:00,00:00:00,0
0001001,000043,15,13,0,00:00:00,00:00:00,0
0001002,000043,11,14,0,00:00:00,00:00:00,0
0001003,000043,12,15,0,00:00:00,00:00:00,0
0001004,000043,21,16,0,00:00:00,00:00:00,0
0001005,000043,16,17,0,00:00:00,00:00:00,0
0001006,000043,13,18,0,00:00:00,00:00:00,0
0001007,000043,17,19,0,00:00:00,00:00:00,0
0001008,000043,22,20,0,00:00:00,00:00:00,0
0001009,000043,14,21,1,00:00:00,00:00:00,0
0001010,000043,20,22,1,00:00:00,00:00:00,0
0001011,000061,1,1,0,00:00:00,00:00:00,0
0001012,000061,2,2,0,00:00:00,00:00:00,0
0001013,000061,4,3,0,00:00:00,00:00:00,0
0001014,000061,3,4,0,00:00:00,00:00:00,0
0001015,000061,6,5,0,00:00:00,00:00:00,0
0001016,000061,10,6,0,00:00:00,00:00:00,0
0001017,000061,18,7,0,00:00:00,00:00:00,0
0001018,000061,11,8,0,00:00:00,00:00:00,0
0001019,000061,19,9,0,00:00:00,00:00:00,0
0001020,000061,7,10,0,00:00:00,00:00:00,0
0001021,000061,20,11,0,00:00:00,00:00:00,0
0001022,000061,15,12,0,00:00:00,00:00:00,0
0001023,000061,17,13,0,00:00:00,00:00:00,0
0001024,000061,24,14,0,00:00:00,00:00:00,0
0001025,000061,12,15,0,00:00:00,00:00:00,0
